secs,id,cpu_per,cpu_mem,gpu_mem,gpu_per,generation_throughput,prompt_eval_throughput
16298,conversational_75,278.75722543352305,1041.16796875,1059.578125,2.9,2.67,10.85
16299,conversational_75,290.4161412358027,1041.86328125,2109.578125,0.0,2.67,10.85
16300,conversational_75,290.4161412358027,1041.86328125,2109.578125,0.0,2.67,10.85
16301,conversational_75,300.7838745800574,1041.86328125,2109.578125,0.0,2.67,10.85
16302,conversational_75,300.7838745800574,1041.86328125,2109.578125,0.0,2.67,10.85
16303,conversational_75,309.0634441087523,1041.86328125,2109.578125,0.0,2.67,10.85
16304,conversational_75,309.0634441087523,1041.86328125,2109.578125,0.0,2.67,10.85
16305,conversational_75,316.01097895699064,1041.86328125,2109.578125,0.0,2.67,10.85
16306,conversational_75,316.01097895699064,1041.86328125,2109.578125,0.0,2.67,10.85
16307,conversational_75,321.70997485330315,1041.86328125,2109.578125,0.0,2.67,10.85
16308,conversational_75,321.70997485330315,1041.86328125,2109.578125,0.0,2.67,10.85
16309,conversational_75,326.45011600927336,1041.86328125,2109.578125,0.0,2.67,10.85
16310,conversational_75,326.45011600927336,1041.86328125,2109.578125,0.0,2.67,10.85
16311,conversational_75,330.43790380473104,1041.86328125,2109.578125,0.0,2.67,10.85
16312,conversational_75,330.43790380473104,1041.86328125,2109.578125,0.0,2.67,10.85
16313,conversational_75,333.95847287340274,1041.86328125,2109.578125,0.0,2.67,10.85
16314,conversational_75,333.95847287340274,1041.86328125,2109.578125,0.0,2.67,10.85
16315,conversational_75,336.9510664993619,1041.86328125,2109.578125,0.0,2.67,10.85
16316,conversational_75,336.9510664993619,1041.86328125,2109.578125,0.0,2.67,10.85
16317,conversational_75,339.870053160065,1041.86328125,2109.578125,0.0,2.67,10.85
16318,conversational_75,339.870053160065,1041.86328125,2109.578125,0.0,2.67,10.85
16319,conversational_75,342.14046822741506,1041.86328125,2109.578125,0.0,2.67,10.85
16320,conversational_75,342.14046822741506,1041.86328125,2109.578125,0.0,2.67,10.85
16321,conversational_75,344.19218585004353,1041.86328125,2109.578125,0.0,2.67,10.85
16322,conversational_75,344.19218585004353,1041.86328125,2109.578125,0.0,2.67,10.85
16323,conversational_75,346.13841524572837,1041.86328125,2109.578125,0.0,2.67,10.85
16324,conversational_75,346.13841524572837,1041.86328125,2109.578125,0.0,2.67,10.85
16325,conversational_75,348.0420248328473,1041.86328125,2109.578125,0.0,2.67,10.85
16326,conversational_75,348.0420248328473,1041.86328125,2109.578125,0.0,2.67,10.85
16327,conversational_75,349.08842297173305,387.69140625,1775.53125,8.1,2.67,10.85
16328,conversational_76,77.0,155.703125,177.53125,29.7,2.68,9.87
16329,conversational_76,77.0,155.703125,177.53125,29.7,2.68,9.87
16330,conversational_76,96.92307692304075,1036.20703125,580.078125,12.9,2.68,9.87
16331,conversational_76,96.92307692304075,1036.20703125,580.078125,12.9,2.68,9.87
16332,conversational_76,186.4406779660557,1040.73046875,844.078125,0.0,2.68,9.87
16333,conversational_76,186.4406779660557,1040.73046875,844.078125,0.0,2.68,9.87
16334,conversational_76,226.90355329946303,1041.50390625,844.078125,0.0,2.68,9.87
16335,conversational_76,226.90355329946303,1041.50390625,844.078125,0.0,2.68,9.87
16336,conversational_76,250.5050505050137,1041.50390625,844.078125,99.7,2.68,9.87
16337,conversational_76,250.5050505050137,1041.50390625,844.078125,99.7,2.68,9.87
16338,conversational_76,266.55462184870686,1041.76171875,844.078125,15.7,2.68,9.87
16339,conversational_76,266.55462184870686,1041.76171875,844.078125,15.7,2.68,9.87
16340,conversational_76,278.735632183943,1041.76171875,1059.578125,0.0,2.68,9.87
16341,conversational_76,278.735632183943,1041.76171875,1059.578125,0.0,2.68,9.87
16342,conversational_76,290.8291457286751,1042.28515625,2109.578125,1.2,2.68,9.87
16343,conversational_76,290.8291457286751,1042.28515625,2109.578125,1.2,2.68,9.87
16344,conversational_76,301.2290502793051,1042.28515625,2109.578125,0.0,2.68,9.87
16345,conversational_76,301.2290502793051,1042.28515625,2109.578125,0.0,2.68,9.87
16346,conversational_76,309.34673366831913,1042.28515625,2109.578125,33.1,2.68,9.87
16347,conversational_76,309.34673366831913,1042.28515625,2109.578125,33.1,2.68,9.87
16348,conversational_76,315.98173515979636,1042.28515625,2109.578125,0.0,2.68,9.87
16349,conversational_76,315.98173515979636,1042.28515625,2109.578125,0.0,2.68,9.87
16350,conversational_76,321.4225941422398,1042.28515625,2109.578125,0.0,2.68,9.87
16351,conversational_76,321.4225941422398,1042.28515625,2109.578125,0.0,2.68,9.87
16352,conversational_76,326.10038610036776,1042.28515625,2109.578125,0.0,2.68,9.87
16353,conversational_76,326.10038610036776,1042.28515625,2109.578125,0.0,2.68,9.87
16354,conversational_76,330.0859598854074,1042.28515625,2109.578125,18.3,2.68,9.87
16355,conversational_76,330.0859598854074,1042.28515625,2109.578125,18.3,2.68,9.87
16356,conversational_76,333.84615384613755,1042.28515625,2109.578125,0.0,2.68,9.87
16357,conversational_76,333.84615384613755,1042.28515625,2109.578125,0.0,2.68,9.87
16358,conversational_76,336.65413533836426,1042.28515625,2109.578125,33.2,2.68,9.87
16359,conversational_76,336.65413533836426,1042.28515625,2109.578125,33.2,2.68,9.87
16360,conversational_76,339.38679245284766,1042.28515625,2109.578125,0.0,2.68,9.87
16361,conversational_76,339.38679245284766,1042.28515625,2109.578125,0.0,2.68,9.87
16362,conversational_76,341.9265033407739,1042.28515625,2109.578125,0.0,2.68,9.87
16363,conversational_76,341.9265033407739,1042.28515625,2109.578125,0.0,2.68,9.87
16364,conversational_76,343.9873417721677,1042.28515625,2109.578125,0.0,2.68,9.87
16365,conversational_76,343.9873417721677,1042.28515625,2109.578125,0.0,2.68,9.87
16366,conversational_76,345.96895343015655,1042.28515625,2109.578125,17.2,2.68,9.87
16367,conversational_76,345.96895343015655,1042.28515625,2109.578125,17.2,2.68,9.87
16368,conversational_76,347.7099236641366,1042.28515625,2109.578125,0.0,2.68,9.87
16369,conversational_76,347.7099236641366,1042.28515625,2109.578125,0.0,2.68,9.87
16370,conversational_77,76.0,154.94921875,173.53125,15.9,2.72,9.51
16371,conversational_77,76.0,154.94921875,173.53125,15.9,2.72,9.51
16372,conversational_77,100.51546391759362,1035.25390625,580.078125,33.0,2.72,9.51
16373,conversational_77,100.51546391759362,1035.25390625,580.078125,33.0,2.72,9.51
16374,conversational_77,188.4353741497438,1039.953125,844.078125,99.7,2.72,9.51
16375,conversational_77,188.4353741497438,1039.953125,844.078125,99.7,2.72,9.51
16376,conversational_77,226.9035532995678,1040.7265625,844.078125,36.4,2.72,9.51
16377,conversational_77,226.9035532995678,1040.7265625,844.078125,36.4,2.72,9.51
16378,conversational_77,250.8097165992568,1040.7265625,844.078125,92.9,2.72,9.51
16379,conversational_77,250.8097165992568,1040.7265625,844.078125,92.9,2.72,9.51
16380,conversational_77,266.5546218487884,1040.984375,844.078125,28.9,2.72,9.51
16381,conversational_77,266.5546218487884,1040.984375,844.078125,28.9,2.72,9.51
16382,conversational_77,279.2507204611478,1040.984375,2109.578125,0.0,2.72,9.51
16383,conversational_77,279.2507204611478,1040.984375,2109.578125,0.0,2.72,9.51
16384,conversational_77,291.43576826201286,1041.3125,2109.578125,0.0,2.72,9.51
16385,conversational_77,291.43576826201286,1041.3125,2109.578125,0.0,2.72,9.51
16386,conversational_77,301.23042505597255,1041.5546875,2109.578125,0.0,2.72,9.51
16387,conversational_77,301.23042505597255,1041.5546875,2109.578125,0.0,2.72,9.51
16388,conversational_77,309.5573440644271,1041.5546875,2109.578125,0.0,2.72,9.51
16389,conversational_77,309.5573440644271,1041.5546875,2109.578125,0.0,2.72,9.51
16390,conversational_77,316.270566727643,1041.5546875,2109.578125,0.0,2.72,9.51
16391,conversational_77,316.270566727643,1041.5546875,2109.578125,0.0,2.72,9.51
16392,conversational_77,321.775544388645,1041.5546875,2109.578125,0.0,2.72,9.51
16393,conversational_77,321.775544388645,1041.5546875,2109.578125,0.0,2.72,9.51
16394,conversational_77,326.40926640929393,1041.5546875,2109.578125,0.0,2.72,9.51
16395,conversational_77,326.40926640929393,1041.5546875,2109.578125,0.0,2.72,9.51
16396,conversational_77,330.4659498208144,1041.5546875,2109.578125,0.0,2.72,9.51
16397,conversational_77,330.4659498208144,1041.5546875,2109.578125,0.0,2.72,9.51
16398,conversational_77,333.91304347828526,1041.5546875,2109.578125,0.0,2.72,9.51
16399,conversational_77,333.91304347828526,1041.5546875,2109.578125,0.0,2.72,9.51
16400,conversational_77,337.2413793103679,1041.5546875,2109.578125,0.0,2.72,9.51
16401,conversational_77,337.2413793103679,1041.5546875,2109.578125,0.0,2.72,9.51
16402,conversational_77,339.7050147492844,1041.5546875,2109.578125,0.0,2.72,9.51
16403,conversational_77,339.7050147492844,1041.5546875,2109.578125,0.0,2.72,9.51
16404,conversational_77,342.2284122562882,1041.5546875,2109.578125,0.0,2.72,9.51
16405,conversational_77,342.2284122562882,1041.5546875,2109.578125,0.0,2.72,9.51
16406,conversational_77,344.27440633247363,1041.5546875,2109.578125,0.0,2.72,9.51
16407,conversational_77,344.27440633247363,1041.5546875,2109.578125,0.0,2.72,9.51
16408,conversational_77,346.3659147869863,1041.5546875,2109.578125,0.0,2.72,9.51
16409,conversational_77,346.3659147869863,1041.5546875,2109.578125,0.0,2.72,9.51
16410,conversational_77,348.0190930787771,1041.5546875,2109.578125,0.0,2.72,9.51
16411,conversational_77,348.0190930787771,1041.5546875,2109.578125,0.0,2.72,9.51
16412,conversational_78,80.0,162.5078125,177.53125,15.6,2.69,8.37
16413,conversational_78,80.0,162.5078125,177.53125,15.6,2.69,8.37
16414,conversational_78,105.72916666666265,1035.80078125,580.078125,0.0,2.69,8.37
16415,conversational_78,105.72916666666265,1035.80078125,580.078125,0.0,2.69,8.37
16416,conversational_78,192.46575342465275,1040.3828125,844.078125,99.7,2.69,8.37
16417,conversational_78,192.46575342465275,1040.3828125,844.078125,99.7,2.69,8.37
16418,conversational_78,229.84693877550595,1040.8984375,844.078125,14.2,2.69,8.37
16419,conversational_78,229.84693877550595,1040.8984375,844.078125,14.2,2.69,8.37
16420,conversational_78,252.6422764227605,1041.15625,844.078125,88.4,2.69,8.37
16421,conversational_78,252.6422764227605,1041.15625,844.078125,88.4,2.69,8.37
16422,conversational_78,267.56756756756425,1041.15625,844.078125,37.9,2.69,8.37
16423,conversational_78,267.56756756756425,1041.15625,844.078125,37.9,2.69,8.37
16424,conversational_78,280.20231213872535,1041.15625,2109.578125,99.7,2.69,8.37
16425,conversational_78,280.20231213872535,1041.15625,2109.578125,99.7,2.69,8.37
16426,conversational_78,293.3080808080781,1041.3828125,2109.578125,0.0,2.69,8.37
16427,conversational_78,293.3080808080781,1041.3828125,2109.578125,0.0,2.69,8.37
16428,conversational_78,303.4753363228675,1041.3828125,2109.578125,0.0,2.69,8.37
16429,conversational_78,303.4753363228675,1041.3828125,2109.578125,0.0,2.69,8.37
16430,conversational_78,311.2903225806429,1041.3828125,2109.578125,0.0,2.69,8.37
16431,conversational_78,311.2903225806429,1041.3828125,2109.578125,0.0,2.69,8.37
16432,conversational_78,318.13186813186604,1041.3828125,2109.578125,0.0,2.69,8.37
16433,conversational_78,318.13186813186604,1041.3828125,2109.578125,0.0,2.69,8.37
16434,conversational_78,323.21877619445985,1041.3828125,2109.578125,0.0,2.69,8.37
16435,conversational_78,323.21877619445985,1041.3828125,2109.578125,0.0,2.69,8.37
16436,conversational_78,327.8422273781829,1041.3828125,2109.578125,0.0,2.69,8.37
16437,conversational_78,327.8422273781829,1041.3828125,2109.578125,0.0,2.69,8.37
16438,conversational_78,331.6582914572795,1041.3828125,2109.578125,0.0,2.69,8.37
16439,conversational_78,331.6582914572795,1041.3828125,2109.578125,0.0,2.69,8.37
16440,conversational_78,335.1640991292634,1041.3828125,2109.578125,0.0,2.69,8.37
16441,conversational_78,335.1640991292634,1041.3828125,2109.578125,0.0,2.69,8.37
16442,conversational_78,338.10420590080986,1041.3828125,2109.578125,0.0,2.69,8.37
16443,conversational_78,338.10420590080986,1041.3828125,2109.578125,0.0,2.69,8.37
16444,conversational_78,340.90909090908065,1041.3828125,2109.578125,0.0,2.69,8.37
16445,conversational_78,340.90909090908065,1041.3828125,2109.578125,0.0,2.69,8.37
16446,conversational_78,343.22364751812046,1041.3828125,2109.578125,0.0,2.69,8.37
16447,conversational_78,343.22364751812046,1041.3828125,2109.578125,0.0,2.69,8.37
16448,conversational_78,345.3777073428367,1041.3828125,2109.578125,0.0,2.69,8.37
16449,conversational_78,345.3777073428367,1041.3828125,2109.578125,0.0,2.69,8.37
16450,conversational_78,347.3657802308028,1041.3828125,2109.578125,0.0,2.69,8.37
16451,conversational_78,347.3657802308028,1041.3828125,2109.578125,0.0,2.69,8.37
16452,conversational_78,349.0205446727137,1041.3828125,2109.578125,0.0,2.69,8.37
16453,conversational_78,349.0205446727137,1041.3828125,2109.578125,0.0,2.69,8.37
16454,conversational_79,80.0,162.98828125,181.53125,0.0,2.63,10.74
16455,conversational_79,80.0,162.98828125,181.53125,0.0,2.63,10.74
16456,conversational_79,106.24999999999598,1035.07421875,580.078125,0.0,2.63,10.74
16457,conversational_79,106.24999999999598,1035.07421875,580.078125,0.0,2.63,10.74
16458,conversational_79,193.150684931502,1040.1171875,844.078125,7.5,2.63,10.74
16459,conversational_79,193.150684931502,1040.1171875,844.078125,7.5,2.63,10.74
16460,conversational_79,231.6326530612202,1040.890625,844.078125,2.9,2.63,10.74
16461,conversational_79,231.6326530612202,1040.890625,844.078125,2.9,2.63,10.74
16462,conversational_79,255.28455284552467,1040.890625,844.078125,25.9,2.63,10.74
16463,conversational_79,255.28455284552467,1040.890625,844.078125,25.9,2.63,10.74
16464,conversational_79,270.2702702702669,1041.1484375,844.078125,67.7,2.63,10.74
16465,conversational_79,270.2702702702669,1041.1484375,844.078125,67.7,2.63,10.74
16466,conversational_79,282.51445086704905,1041.1484375,2109.578125,0.0,2.63,10.74
16467,conversational_79,282.51445086704905,1041.1484375,2109.578125,0.0,2.63,10.74
16468,conversational_79,294.5707070707043,1041.76171875,2109.578125,0.0,2.63,10.74
16469,conversational_79,294.5707070707043,1041.76171875,2109.578125,0.0,2.63,10.74
16470,conversational_79,304.59641255605135,1041.76171875,2109.578125,0.0,2.63,10.74
16471,conversational_79,304.59641255605135,1041.76171875,2109.578125,0.0,2.63,10.74
16472,conversational_79,312.28600201408955,1041.76171875,2109.578125,0.0,2.63,10.74
16473,conversational_79,312.28600201408955,1041.76171875,2109.578125,0.0,2.63,10.74
16474,conversational_79,318.389752973459,1041.76171875,2109.578125,0.0,2.63,10.74
16475,conversational_79,318.389752973459,1041.76171875,2109.578125,0.0,2.63,10.74
16476,conversational_79,323.97317686503817,1041.76171875,2109.578125,0.0,2.63,10.74
16477,conversational_79,323.97317686503817,1041.76171875,2109.578125,0.0,2.63,10.74
16478,conversational_79,328.7703016241225,1041.76171875,2109.578125,0.0,2.63,10.74
16479,conversational_79,328.7703016241225,1041.76171875,2109.578125,0.0,2.63,10.74
16480,conversational_79,332.66331658290767,1041.76171875,2109.578125,0.0,2.63,10.74
16481,conversational_79,332.66331658290767,1041.76171875,2109.578125,0.0,2.63,10.74
16482,conversational_79,335.9678499665038,1041.76171875,2109.578125,0.0,2.63,10.74
16483,conversational_79,335.9678499665038,1041.76171875,2109.578125,0.0,2.63,10.74
16484,conversational_79,338.8575015693598,1041.76171875,2109.578125,0.0,2.63,10.74
16485,conversational_79,338.8575015693598,1041.76171875,2109.578125,0.0,2.63,10.74
16486,conversational_79,341.7011222681571,1041.76171875,2109.578125,0.0,2.63,10.74
16487,conversational_79,341.7011222681571,1041.76171875,2109.578125,0.0,2.63,10.74
16488,conversational_79,344.00446179586726,1041.76171875,2109.578125,0.0,2.63,10.74
16489,conversational_79,344.00446179586726,1041.76171875,2109.578125,0.0,2.63,10.74
16490,conversational_79,346.0116217643898,1041.76171875,2109.578125,0.0,2.63,10.74
16491,conversational_79,346.0116217643898,1041.76171875,2109.578125,0.0,2.63,10.74
16492,conversational_79,347.81736076266424,1041.76171875,2109.578125,0.0,2.63,10.74
16493,conversational_79,347.81736076266424,1041.76171875,2109.578125,0.0,2.63,10.74
16494,conversational_79,349.4983277591925,1041.76171875,2109.578125,0.0,2.63,10.74
16495,conversational_79,349.4983277591925,1041.76171875,2109.578125,0.0,2.63,10.74
16496,conversational_79,350.9571558796637,1041.76171875,2109.578125,0.0,2.63,10.74
16497,conversational_08,79.0,158.81640625,177.53125,27.3,2.68,8.57
16498,conversational_08,79.0,158.81640625,177.53125,27.3,2.68,8.57
16499,conversational_08,109.94764397906597,1036.2109375,580.078125,0.0,2.68,8.57
16500,conversational_08,109.94764397906597,1036.2109375,580.078125,0.0,2.68,8.57
16501,conversational_08,195.18900343643585,1040.625,844.078125,9.7,2.68,8.57
16502,conversational_08,195.18900343643585,1040.625,844.078125,9.7,2.68,8.57
16503,conversational_08,232.22506393862759,1041.140625,844.078125,95.2,2.68,8.57
16504,conversational_08,232.22506393862759,1041.140625,844.078125,95.2,2.68,8.57
16505,conversational_08,254.78615071283852,1041.3984375,844.078125,90.1,2.68,8.57
16506,conversational_08,254.78615071283852,1041.3984375,844.078125,90.1,2.68,8.57
16507,conversational_08,269.8815566835938,1041.3984375,844.078125,8.2,2.68,8.57
16508,conversational_08,269.8815566835938,1041.3984375,844.078125,8.2,2.68,8.57
16509,conversational_08,283.3574529667208,1042.0546875,2109.578125,0.0,2.68,8.57
16510,conversational_08,283.3574529667208,1042.0546875,2109.578125,0.0,2.68,8.57
16511,conversational_08,296.20733249052375,1042.0546875,2109.578125,0.0,2.68,8.57
16512,conversational_08,296.20733249052375,1042.0546875,2109.578125,0.0,2.68,8.57
16513,conversational_08,305.9417040358719,1042.0546875,2109.578125,0.0,2.68,8.57
16514,conversational_08,305.9417040358719,1042.0546875,2109.578125,0.0,2.68,8.57
16515,conversational_08,313.52169525732046,1042.0546875,2109.578125,0.0,2.68,8.57
16516,conversational_08,313.52169525732046,1042.0546875,2109.578125,0.0,2.68,8.57
